freq,psd,channel,stem,participant,condition
17.5,0.6794226745466057,Fz+Pz,7102 amo,7102,amo
18.0,0.9371511222824114,Fz+Pz,7102 amo,7102,amo
18.5,1.8796331035102147,Fz+Pz,7102 amo,7102,amo
19.0,0.8597946203605121,Fz+Pz,7102 amo,7102,amo
19.5,0.5845507210442688,Fz+Pz,7102 amo,7102,amo
20.0,0.5671007657900362,Fz+Pz,7102 amo,7102,amo
20.5,0.5050579897900693,Fz+Pz,7102 amo,7102,amo
21.0,0.5508758763533446,Fz+Pz,7102 amo,7102,amo
21.5,0.5352246954441587,Fz+Pz,7102 amo,7102,amo
22.0,0.5121260820933048,Fz+Pz,7102 amo,7102,amo
22.5,0.4852642543935824,Fz+Pz,7102 amo,7102,amo
23.0,0.477395313224778,Fz+Pz,7102 amo,7102,amo
23.5,0.45455722268168053,Fz+Pz,7102 amo,7102,amo
24.0,0.48147492020790905,Fz+Pz,7102 amo,7102,amo
24.5,0.6557179618103669,Fz+Pz,7102 amo,7102,amo
25.0,0.4320947342320661,Fz+Pz,7102 amo,7102,amo
25.5,0.4102921456495616,Fz+Pz,7102 amo,7102,amo
26.0,0.40678794738493573,Fz+Pz,7102 amo,7102,amo
26.5,0.37164195389615445,Fz+Pz,7102 amo,7102,amo
27.0,0.3855990527163855,Fz+Pz,7102 amo,7102,amo
27.5,0.39914729309596797,Fz+Pz,7102 amo,7102,amo
28.0,0.4196982903243962,Fz+Pz,7102 amo,7102,amo
28.5,0.37958836379311217,Fz+Pz,7102 amo,7102,amo
29.0,0.354931540200176,Fz+Pz,7102 amo,7102,amo
29.5,0.32365426540317443,Fz+Pz,7102 amo,7102,amo
30.0,0.26835759956597227,Fz+Pz,7102 amo,7102,amo
30.5,0.2458729748692729,Fz+Pz,7102 amo,7102,amo
31.0,0.24755274610744119,Fz+Pz,7102 amo,7102,amo
31.5,0.2607622942932486,Fz+Pz,7102 amo,7102,amo
32.0,0.26930161518668483,Fz+Pz,7102 amo,7102,amo
32.5,0.27803519653822845,Fz+Pz,7102 amo,7102,amo
33.0,0.261803502430641,Fz+Pz,7102 amo,7102,amo
33.5,0.3079783963781419,Fz+Pz,7102 amo,7102,amo
34.0,0.3783293233167322,Fz+Pz,7102 amo,7102,amo
34.5,0.3603826775881967,Fz+Pz,7102 amo,7102,amo
35.0,0.30196588903038873,Fz+Pz,7102 amo,7102,amo
35.5,0.2609082164299383,Fz+Pz,7102 amo,7102,amo
36.0,0.23776600756292085,Fz+Pz,7102 amo,7102,amo
36.5,0.2760858337617356,Fz+Pz,7102 amo,7102,amo
37.0,0.2425281291358227,Fz+Pz,7102 amo,7102,amo
37.5,0.24134736871302337,Fz+Pz,7102 amo,7102,amo
38.0,0.3606528843840597,Fz+Pz,7102 amo,7102,amo
38.5,0.2537009558867032,Fz+Pz,7102 amo,7102,amo
39.0,0.23875747166591652,Fz+Pz,7102 amo,7102,amo
39.5,0.21361921513203033,Fz+Pz,7102 amo,7102,amo
40.0,0.23552488678655392,Fz+Pz,7102 amo,7102,amo
1.0,65.60141714752726,Fz+Pz,7102 aut,7102,aut
1.5,46.181761056010245,Fz+Pz,7102 aut,7102,aut
2.0,34.384382592812834,Fz+Pz,7102 aut,7102,aut
2.5,26.647109107884194,Fz+Pz,7102 aut,7102,aut
3.0,18.57008969005049,Fz+Pz,7102 aut,7102,aut
3.5,12.103518026353722,Fz+Pz,7102 aut,7102,aut
4.0,10.069171160420623,Fz+Pz,7102 aut,7102,aut
4.5,8.411477348647926,Fz+Pz,7102 aut,7102,aut
5.0,6.236754998535769,Fz+Pz,7102 aut,7102,aut
5.5,4.915871131000687,Fz+Pz,7102 aut,7102,aut
6.0,4.212166517668632,Fz+Pz,7102 aut,7102,aut
6.5,4.9602285921621725,Fz+Pz,7102 aut,7102,aut
7.0,4.802280379734618,Fz+Pz,7102 aut,7102,aut
7.5,3.850048021261762,Fz+Pz,7102 aut,7102,aut
8.0,4.203311634149503,Fz+Pz,7102 aut,7102,aut
8.5,5.37375111567619,Fz+Pz,7102 aut,7102,aut
9.0,6.634857813442272,Fz+Pz,7102 aut,7102,aut
9.5,8.829449592771967,Fz+Pz,7102 aut,7102,aut
10.0,12.90955946383318,Fz+Pz,7102 aut,7102,aut
10.5,14.705585602707893,Fz+Pz,7102 aut,7102,aut
11.0,10.59405716095429,Fz+Pz,7102 aut,7102,aut
11.5,4.9280126794867956,Fz+Pz,7102 aut,7102,aut
12.0,2.856651824383948,Fz+Pz,7102 aut,7102,aut
12.5,2.9116454403031016,Fz+Pz,7102 aut,7102,aut
13.0,1.64075265582688,Fz+Pz,7102 aut,7102,aut
13.5,1.1279238093002624,Fz+Pz,7102 aut,7102,aut
14.0,1.0503320946204324,Fz+Pz,7102 aut,7102,aut
14.5,1.0398914434769266,Fz+Pz,7102 aut,7102,aut
15.0,0.951657735331081,Fz+Pz,7102 aut,7102,aut
15.5,0.9514451611600137,Fz+Pz,7102 aut,7102,aut
16.0,0.9689073396157364,Fz+Pz,7102 aut,7102,aut
16.5,1.0066971582927218,Fz+Pz,7102 aut,7102,aut
17.0,0.9736162306231205,Fz+Pz,7102 aut,7102,aut
17.5,0.921556826710787,Fz+Pz,7102 aut,7102,aut
18.0,0.9509506183152455,Fz+Pz,7102 aut,7102,aut
18.5,1.7431607374456992,Fz+Pz,7102 aut,7102,aut
19.0,1.1221686943192482,Fz+Pz,7102 aut,7102,aut
19.5,0.8441832918399078,Fz+Pz,7102 aut,7102,aut
20.0,0.8582358086807913,Fz+Pz,7102 aut,7102,aut
20.5,0.8827629654651256,Fz+Pz,7102 aut,7102,aut
21.0,0.877343455435634,Fz+Pz,7102 aut,7102,aut
21.5,0.760165952834151,Fz+Pz,7102 aut,7102,aut
22.0,0.7528049905246516,Fz+Pz,7102 aut,7102,aut
22.5,0.7127800999690144,Fz+Pz,7102 aut,7102,aut
23.0,0.654805468824603,Fz+Pz,7102 aut,7102,aut
23.5,0.5805134643344675,Fz+Pz,7102 aut,7102,aut
24.0,0.5763743088227871,Fz+Pz,7102 aut,7102,aut
24.5,0.7169460447288671,Fz+Pz,7102 aut,7102,aut
25.0,0.5813946129063677,Fz+Pz,7102 aut,7102,aut
25.5,0.5510707578744964,Fz+Pz,7102 aut,7102,aut
26.0,0.5064989019770991,Fz+Pz,7102 aut,7102,aut
26.5,0.530683814961234,Fz+Pz,7102 aut,7102,aut
27.0,0.5275274155034487,Fz+Pz,7102 aut,7102,aut
27.5,0.5170844034169417,Fz+Pz,7102 aut,7102,aut
28.0,0.5395494883746785,Fz+Pz,7102 aut,7102,aut
28.5,0.5130270973573534,Fz+Pz,7102 aut,7102,aut
29.0,0.46365024277426836,Fz+Pz,7102 aut,7102,aut
29.5,0.4117870889679153,Fz+Pz,7102 aut,7102,aut
30.0,0.39829428775599407,Fz+Pz,7102 aut,7102,aut
30.5,0.4070378366591503,Fz+Pz,7102 aut,7102,aut
31.0,0.4202926382650651,Fz+Pz,7102 aut,7102,aut
31.5,0.350567771115695,Fz+Pz,7102 aut,7102,aut
32.0,0.35226919643582427,Fz+Pz,7102 aut,7102,aut
32.5,0.33981078371074086,Fz+Pz,7102 aut,7102,aut
33.0,0.36196845271100536,Fz+Pz,7102 aut,7102,aut
33.5,0.35407798964494286,Fz+Pz,7102 aut,7102,aut
34.0,0.46085083499571833,Fz+Pz,7102 aut,7102,aut
34.5,0.494375364264797,Fz+Pz,7102 aut,7102,aut
35.0,0.4105861756895264,Fz+Pz,7102 aut,7102,aut
35.5,0.40151748968836254,Fz+Pz,7102 aut,7102,aut
36.0,0.35801585214587567,Fz+Pz,7102 aut,7102,aut
36.5,0.39279830412319405,Fz+Pz,7102 aut,7102,aut
37.0,0.3847792931412181,Fz+Pz,7102 aut,7102,aut
37.5,0.385233913093292,Fz+Pz,7102 aut,7102,aut
38.0,0.4319978461691892,Fz+Pz,7102 aut,7102,aut
38.5,0.3831543492760854,Fz+Pz,7102 aut,7102,aut
39.0,0.3629065822733084,Fz+Pz,7102 aut,7102,aut
39.5,0.31077781634782065,Fz+Pz,7102 aut,7102,aut
40.0,0.34559532236285323,Fz+Pz,7102 aut,7102,aut
1.0,53.10597432493853,Fz+Pz,7103 amo,7103,amo
1.5,28.150091260025903,Fz+Pz,7103 amo,7103,amo
2.0,14.225964404737427,Fz+Pz,7103 amo,7103,amo
2.5,10.12432916887581,Fz+Pz,7103 amo,7103,amo
3.0,8.445390768819147,Fz+Pz,7103 amo,7103,amo
3.5,9.031085533682543,Fz+Pz,7103 amo,7103,amo
4.0,7.907564906327319,Fz+Pz,7103 amo,7103,amo
4.5,5.894512126524672,Fz+Pz,7103 amo,7103,amo
5.0,6.727519418001677,Fz+Pz,7103 amo,7103,amo
5.5,5.684728384929644,Fz+Pz,7103 amo,7103,amo
6.0,5.529006874263347,Fz+Pz,7103 amo,7103,amo
6.5,6.224369283452942,Fz+Pz,7103 amo,7103,amo
7.0,5.2587502029962945,Fz+Pz,7103 amo,7103,amo
7.5,5.339520736950976,Fz+Pz,7103 amo,7103,amo
8.0,5.136443209023499,Fz+Pz,7103 amo,7103,amo
8.5,4.524794953127708,Fz+Pz,7103 amo,7103,amo
9.0,4.427518936325191,Fz+Pz,7103 amo,7103,amo
9.5,4.088024629224478,Fz+Pz,7103 amo,7103,amo
10.0,3.6301427890239477,Fz+Pz,7103 amo,7103,amo
10.5,3.857511563961898,Fz+Pz,7103 amo,7103,amo
11.0,3.929605904816861,Fz+Pz,7103 amo,7103,amo
11.5,3.851525934101886,Fz+Pz,7103 amo,7103,amo
12.0,4.073888650050658,Fz+Pz,7103 amo,7103,amo
12.5,4.502056649687908,Fz+Pz,7103 amo,7103,amo
13.0,3.411182984810189,Fz+Pz,7103 amo,7103,amo
13.5,3.212841340113444,Fz+Pz,7103 amo,7103,amo
14.0,3.0951157870273516,Fz+Pz,7103 amo,7103,amo
14.5,2.7898917711184774,Fz+Pz,7103 amo,7103,amo
15.0,2.784269668344499,Fz+Pz,7103 amo,7103,amo
15.5,2.717873179363922,Fz+Pz,7103 amo,7103,amo
16.0,2.7267237245294536,Fz+Pz,7103 amo,7103,amo
16.5,2.9063406104561915,Fz+Pz,7103 amo,7103,amo
17.0,2.7239076696643996,Fz+Pz,7103 amo,7103,amo
17.5,2.5021575156783413,Fz+Pz,7103 amo,7103,amo
18.0,2.6710993111264703,Fz+Pz,7103 amo,7103,amo
18.5,3.1041141324585206,Fz+Pz,7103 amo,7103,amo
19.0,2.4490821126107036,Fz+Pz,7103 amo,7103,amo
19.5,2.409533031134747,Fz+Pz,7103 amo,7103,amo
20.0,2.1785885949413446,Fz+Pz,7103 amo,7103,amo
20.5,2.082284680956948,Fz+Pz,7103 amo,7103,amo
21.0,1.8936079670294759,Fz+Pz,7103 amo,7103,amo
21.5,1.7105389342543882,Fz+Pz,7103 amo,7103,amo
22.0,1.5788963729783139,Fz+Pz,7103 amo,7103,amo
22.5,1.3862183842678568,Fz+Pz,7103 amo,7103,amo
23.0,1.3339903510156923,Fz+Pz,7103 amo,7103,amo
23.5,1.3142466104721366,Fz+Pz,7103 amo,7103,amo
24.0,1.2872685323763509,Fz+Pz,7103 amo,7103,amo
24.5,1.3053844270721147,Fz+Pz,7103 amo,7103,amo
25.0,1.0553216051021272,Fz+Pz,7103 amo,7103,amo
25.5,0.9635950479533009,Fz+Pz,7103 amo,7103,amo
26.0,0.9371853466157237,Fz+Pz,7103 amo,7103,amo
26.5,0.8714276428643979,Fz+Pz,7103 amo,7103,amo
27.0,0.7697117686126962,Fz+Pz,7103 amo,7103,amo
27.5,0.6850719828147346,Fz+Pz,7103 amo,7103,amo
28.0,0.6230030264194846,Fz+Pz,7103 amo,7103,amo
28.5,0.6107085036775145,Fz+Pz,7103 amo,7103,amo
29.0,0.5888822893706314,Fz+Pz,7103 amo,7103,amo
29.5,0.5001674062621435,Fz+Pz,7103 amo,7103,amo
30.0,0.4904610294138493,Fz+Pz,7103 amo,7103,amo
30.5,0.4789632220315643,Fz+Pz,7103 amo,7103,amo
31.0,0.46827685536103303,Fz+Pz,7103 amo,7103,amo
31.5,0.4811959489323896,Fz+Pz,7103 amo,7103,amo
32.0,0.47152765625591814,Fz+Pz,7103 amo,7103,amo
32.5,0.41274749626881596,Fz+Pz,7103 amo,7103,amo
33.0,0.39978367892535116,Fz+Pz,7103 amo,7103,amo
33.5,0.38424764860640154,Fz+Pz,7103 amo,7103,amo
34.0,0.37165850310629267,Fz+Pz,7103 amo,7103,amo
34.5,0.34778219297339474,Fz+Pz,7103 amo,7103,amo
35.0,0.32343646835913176,Fz+Pz,7103 amo,7103,amo
35.5,0.3017661562557866,Fz+Pz,7103 amo,7103,amo
36.0,0.3174876905861199,Fz+Pz,7103 amo,7103,amo
36.5,0.34562034229919797,Fz+Pz,7103 amo,7103,amo
37.0,0.29645038611498487,Fz+Pz,7103 amo,7103,amo
37.5,0.2926588558156118,Fz+Pz,7103 amo,7103,amo
38.0,0.3531736619259722,Fz+Pz,7103 amo,7103,amo
38.5,0.31815758166073005,Fz+Pz,7103 amo,7103,amo
39.0,0.29739181953473554,Fz+Pz,7103 amo,7103,amo
39.5,0.2663829277629725,Fz+Pz,7103 amo,7103,amo
40.0,0.25133732891864813,Fz+Pz,7103 amo,7103,amo
1.0,69.71685117668811,Fz+Pz,7103 aut,7103,aut
1.5,35.4223982688645,Fz+Pz,7103 aut,7103,aut
2.0,17.38657328088654,Fz+Pz,7103 aut,7103,aut
2.5,12.249603470791461,Fz+Pz,7103 aut,7103,aut
3.0,9.387554862183308,Fz+Pz,7103 aut,7103,aut
3.5,8.887842092438007,Fz+Pz,7103 aut,7103,aut
4.0,9.194732330443486,Fz+Pz,7103 aut,7103,aut
4.5,6.0130825532398156,Fz+Pz,7103 aut,7103,aut
5.0,6.903465825804047,Fz+Pz,7103 aut,7103,aut
5.5,7.185824420113473,Fz+Pz,7103 aut,7103,aut
6.0,6.240053028941238,Fz+Pz,7103 aut,7103,aut
6.5,7.76213460941865,Fz+Pz,7103 aut,7103,aut
7.0,6.341152647614432,Fz+Pz,7103 aut,7103,aut
7.5,5.770927145565572,Fz+Pz,7103 aut,7103,aut
8.0,5.8405035489384645,Fz+Pz,7103 aut,7103,aut
8.5,5.080532735651316,Fz+Pz,7103 aut,7103,aut
9.0,5.004134550534635,Fz+Pz,7103 aut,7103,aut
9.5,4.7843128756194755,Fz+Pz,7103 aut,7103,aut
10.0,4.453602335481664,Fz+Pz,7103 aut,7103,aut
10.5,4.398112371922433,Fz+Pz,7103 aut,7103,aut
11.0,4.74826430899575,Fz+Pz,7103 aut,7103,aut
11.5,5.448992093731758,Fz+Pz,7103 aut,7103,aut
12.0,5.899553467211112,Fz+Pz,7103 aut,7103,aut
12.5,5.580878953148442,Fz+Pz,7103 aut,7103,aut
13.0,4.2731540377588315,Fz+Pz,7103 aut,7103,aut
13.5,3.885147424200861,Fz+Pz,7103 aut,7103,aut
14.0,3.28757171523732,Fz+Pz,7103 aut,7103,aut
14.5,3.180823525426732,Fz+Pz,7103 aut,7103,aut
15.0,3.10777505096877,Fz+Pz,7103 aut,7103,aut
15.5,3.048854402256996,Fz+Pz,7103 aut,7103,aut
16.0,3.222390935222353,Fz+Pz,7103 aut,7103,aut
16.5,3.070102241992392,Fz+Pz,7103 aut,7103,aut
17.0,3.071797758859491,Fz+Pz,7103 aut,7103,aut
17.5,3.058453469668053,Fz+Pz,7103 aut,7103,aut
18.0,3.2078347949996715,Fz+Pz,7103 aut,7103,aut
18.5,3.5740976586219055,Fz+Pz,7103 aut,7103,aut
19.0,2.840350243416073,Fz+Pz,7103 aut,7103,aut
19.5,2.740604942725455,Fz+Pz,7103 aut,7103,aut
20.0,2.6719245631061526,Fz+Pz,7103 aut,7103,aut
20.5,2.514323500630068,Fz+Pz,7103 aut,7103,aut
21.0,2.274938615049883,Fz+Pz,7103 aut,7103,aut
21.5,2.074567793756084,Fz+Pz,7103 aut,7103,aut
22.0,1.9370553587985329,Fz+Pz,7103 aut,7103,aut
22.5,1.7313833162415666,Fz+Pz,7103 aut,7103,aut
23.0,1.6933930992234427,Fz+Pz,7103 aut,7103,aut
23.5,1.6093729597841735,Fz+Pz,7103 aut,7103,aut
24.0,1.4666329532830655,Fz+Pz,7103 aut,7103,aut
24.5,1.470544639331075,Fz+Pz,7103 aut,7103,aut
25.0,1.1970114381071681,Fz+Pz,7103 aut,7103,aut
25.5,1.088515071300726,Fz+Pz,7103 aut,7103,aut
26.0,1.0104267954983301,Fz+Pz,7103 aut,7103,aut
26.5,1.0022583226604502,Fz+Pz,7103 aut,7103,aut
27.0,0.9883183482527025,Fz+Pz,7103 aut,7103,aut
27.5,0.809220541074986,Fz+Pz,7103 aut,7103,aut
28.0,0.8069746012463932,Fz+Pz,7103 aut,7103,aut
28.5,0.7572700820513001,Fz+Pz,7103 aut,7103,aut
29.0,0.6847354754479137,Fz+Pz,7103 aut,7103,aut
29.5,0.6587191687712313,Fz+Pz,7103 aut,7103,aut
30.0,0.6156162048639499,Fz+Pz,7103 aut,7103,aut
30.5,0.5693413775749205,Fz+Pz,7103 aut,7103,aut
31.0,0.5695982828502202,Fz+Pz,7103 aut,7103,aut
31.5,0.5733797234648232,Fz+Pz,7103 aut,7103,aut
32.0,0.5475550266204083,Fz+Pz,7103 aut,7103,aut
32.5,0.5025952815204631,Fz+Pz,7103 aut,7103,aut
33.0,0.5092741328448256,Fz+Pz,7103 aut,7103,aut
33.5,0.48939751472641957,Fz+Pz,7103 aut,7103,aut
34.0,0.4689209163462851,Fz+Pz,7103 aut,7103,aut
34.5,0.46567066551654823,Fz+Pz,7103 aut,7103,aut
35.0,0.4292918447234145,Fz+Pz,7103 aut,7103,aut
35.5,0.4250718164537378,Fz+Pz,7103 aut,7103,aut
36.0,0.4381144233924279,Fz+Pz,7103 aut,7103,aut
36.5,0.4556846026522232,Fz+Pz,7103 aut,7103,aut
37.0,0.391233130112908,Fz+Pz,7103 aut,7103,aut
37.5,0.40305097578689897,Fz+Pz,7103 aut,7103,aut
38.0,0.44276192029961686,Fz+Pz,7103 aut,7103,aut
38.5,0.40626547469607743,Fz+Pz,7103 aut,7103,aut
39.0,0.4163169882549432,Fz+Pz,7103 aut,7103,aut
39.5,0.4004574424744519,Fz+Pz,7103 aut,7103,aut
40.0,0.3599530134297668,Fz+Pz,7103 aut,7103,aut
1.0,56.865856347961795,Fz+Pz,7104 amo,7104,amo
1.5,30.71783880634322,Fz+Pz,7104 amo,7104,amo
2.0,15.317460158945515,Fz+Pz,7104 amo,7104,amo
2.5,9.523304966529881,Fz+Pz,7104 amo,7104,amo
3.0,8.111416350902592,Fz+Pz,7104 amo,7104,amo
3.5,6.522302421943968,Fz+Pz,7104 amo,7104,amo
4.0,5.055079237973266,Fz+Pz,7104 amo,7104,amo
4.5,4.584957086352281,Fz+Pz,7104 amo,7104,amo
5.0,3.6970054606524503,Fz+Pz,7104 amo,7104,amo
5.5,3.224448690628561,Fz+Pz,7104 amo,7104,amo
6.0,3.218584109775107,Fz+Pz,7104 amo,7104,amo
6.5,3.1841567555909793,Fz+Pz,7104 amo,7104,amo
7.0,2.4436539708074876,Fz+Pz,7104 amo,7104,amo
7.5,2.3088161268492744,Fz+Pz,7104 amo,7104,amo
8.0,2.284266840106103,Fz+Pz,7104 amo,7104,amo
8.5,2.197075485108178,Fz+Pz,7104 amo,7104,amo
9.0,2.293474567389985,Fz+Pz,7104 amo,7104,amo
9.5,2.323650089111256,Fz+Pz,7104 amo,7104,amo
10.0,2.5117772780085286,Fz+Pz,7104 amo,7104,amo
10.5,2.7133271291327574,Fz+Pz,7104 amo,7104,amo
11.0,2.294627039043858,Fz+Pz,7104 amo,7104,amo
11.5,1.8522619431979503,Fz+Pz,7104 amo,7104,amo
12.0,1.6718746590193219,Fz+Pz,7104 amo,7104,amo
12.5,2.0888054621308942,Fz+Pz,7104 amo,7104,amo
13.0,1.522307629230185,Fz+Pz,7104 amo,7104,amo
13.5,1.3433401776432037,Fz+Pz,7104 amo,7104,amo
14.0,1.3192841518196168,Fz+Pz,7104 amo,7104,amo
14.5,1.1625304551237563,Fz+Pz,7104 amo,7104,amo
15.0,1.0905377395212954,Fz+Pz,7104 amo,7104,amo
15.5,1.1272777249189159,Fz+Pz,7104 amo,7104,amo
16.0,1.1212476493267762,Fz+Pz,7104 amo,7104,amo
16.5,1.1091067983909428,Fz+Pz,7104 amo,7104,amo
17.0,1.0328876735298356,Fz+Pz,7104 amo,7104,amo
17.5,0.9806498921055042,Fz+Pz,7104 amo,7104,amo
18.0,1.0925288314508697,Fz+Pz,7104 amo,7104,amo
18.5,1.6305100796669767,Fz+Pz,7104 amo,7104,amo
19.0,1.195085579891949,Fz+Pz,7104 amo,7104,amo
19.5,0.9789610673603261,Fz+Pz,7104 amo,7104,amo
20.0,0.9503954835980013,Fz+Pz,7104 amo,7104,amo
20.5,0.9307046404961206,Fz+Pz,7104 amo,7104,amo
21.0,1.0097354118051367,Fz+Pz,7104 amo,7104,amo
21.5,0.9884807271078359,Fz+Pz,7104 amo,7104,amo
22.0,0.9477669006289637,Fz+Pz,7104 amo,7104,amo
22.5,0.9032366387593964,Fz+Pz,7104 amo,7104,amo
23.0,0.9013701611287313,Fz+Pz,7104 amo,7104,amo
23.5,0.8828135281627605,Fz+Pz,7104 amo,7104,amo
24.0,0.9377611481247972,Fz+Pz,7104 amo,7104,amo
24.5,0.9857708360003268,Fz+Pz,7104 amo,7104,amo
25.0,0.7954997073814489,Fz+Pz,7104 amo,7104,amo
25.5,0.8083157802387205,Fz+Pz,7104 amo,7104,amo
26.0,0.7979347206453044,Fz+Pz,7104 amo,7104,amo
26.5,0.7724315749235726,Fz+Pz,7104 amo,7104,amo
27.0,0.7127758164575351,Fz+Pz,7104 amo,7104,amo
27.5,0.6851275364398723,Fz+Pz,7104 amo,7104,amo
28.0,0.7167058869967706,Fz+Pz,7104 amo,7104,amo
28.5,0.7397585506340749,Fz+Pz,7104 amo,7104,amo
29.0,0.6966229713519084,Fz+Pz,7104 amo,7104,amo
29.5,0.6139340994791785,Fz+Pz,7104 amo,7104,amo
30.0,0.5860553265890118,Fz+Pz,7104 amo,7104,amo
30.5,0.5670431853300021,Fz+Pz,7104 amo,7104,amo
31.0,0.5960620624319044,Fz+Pz,7104 amo,7104,amo
31.5,0.6201533463272864,Fz+Pz,7104 amo,7104,amo
32.0,0.5654058625647898,Fz+Pz,7104 amo,7104,amo
32.5,0.54898376663295,Fz+Pz,7104 amo,7104,amo
33.0,0.5844746769375135,Fz+Pz,7104 amo,7104,amo
33.5,0.5779138622906446,Fz+Pz,7104 amo,7104,amo
34.0,0.572689613826245,Fz+Pz,7104 amo,7104,amo
34.5,0.6074174615152699,Fz+Pz,7104 amo,7104,amo
35.0,0.5795802723778813,Fz+Pz,7104 amo,7104,amo
35.5,0.5485772386036745,Fz+Pz,7104 amo,7104,amo
36.0,0.5421491818009416,Fz+Pz,7104 amo,7104,amo
36.5,0.5555377274992566,Fz+Pz,7104 amo,7104,amo
37.0,0.5198764948760584,Fz+Pz,7104 amo,7104,amo
37.5,0.5369627798132823,Fz+Pz,7104 amo,7104,amo
38.0,0.6036733114982529,Fz+Pz,7104 amo,7104,amo
38.5,0.5202787764659113,Fz+Pz,7104 amo,7104,amo
39.0,0.524143212083774,Fz+Pz,7104 amo,7104,amo
39.5,0.5159520087196674,Fz+Pz,7104 amo,7104,amo
40.0,0.5113323266921834,Fz+Pz,7104 amo,7104,amo
1.0,64.03948090650974,Fz+Pz,7104 aut,7104,aut
1.5,34.35022753595659,Fz+Pz,7104 aut,7104,aut
2.0,16.624168689181833,Fz+Pz,7104 aut,7104,aut
2.5,10.338553145525655,Fz+Pz,7104 aut,7104,aut
3.0,9.481672381821417,Fz+Pz,7104 aut,7104,aut
3.5,7.414776677234757,Fz+Pz,7104 aut,7104,aut
4.0,5.961974470643225,Fz+Pz,7104 aut,7104,aut
4.5,4.96163686232908,Fz+Pz,7104 aut,7104,aut
5.0,4.038114340750754,Fz+Pz,7104 aut,7104,aut
5.5,3.6412797634724114,Fz+Pz,7104 aut,7104,aut
6.0,3.7100911132775014,Fz+Pz,7104 aut,7104,aut
6.5,3.2297763427193145,Fz+Pz,7104 aut,7104,aut
7.0,2.4957677943723593,Fz+Pz,7104 aut,7104,aut
7.5,2.3838976382132007,Fz+Pz,7104 aut,7104,aut
8.0,2.4739600761769425,Fz+Pz,7104 aut,7104,aut
8.5,2.4078584081888885,Fz+Pz,7104 aut,7104,aut
9.0,2.6342256149235252,Fz+Pz,7104 aut,7104,aut
9.5,2.8310000121997723,Fz+Pz,7104 aut,7104,aut
10.0,3.228904929217216,Fz+Pz,7104 aut,7104,aut
10.5,3.6808190703019603,Fz+Pz,7104 aut,7104,aut
11.0,3.283665505357799,Fz+Pz,7104 aut,7104,aut
11.5,2.5864429333829455,Fz+Pz,7104 aut,7104,aut
12.0,1.9374054073483933,Fz+Pz,7104 aut,7104,aut
12.5,2.190001365875926,Fz+Pz,7104 aut,7104,aut
13.0,1.675304647480738,Fz+Pz,7104 aut,7104,aut
13.5,1.5601830780980352,Fz+Pz,7104 aut,7104,aut
14.0,1.4746471869600795,Fz+Pz,7104 aut,7104,aut
14.5,1.3153773407902385,Fz+Pz,7104 aut,7104,aut
15.0,1.1706895616910786,Fz+Pz,7104 aut,7104,aut
15.5,1.2914123433728397,Fz+Pz,7104 aut,7104,aut
16.0,1.3597340395526305,Fz+Pz,7104 aut,7104,aut
16.5,1.313389664733169,Fz+Pz,7104 aut,7104,aut
17.0,1.2594728294868947,Fz+Pz,7104 aut,7104,aut
17.5,1.19159074345589,Fz+Pz,7104 aut,7104,aut
18.0,1.1857371042359248,Fz+Pz,7104 aut,7104,aut
18.5,1.5741930014120724,Fz+Pz,7104 aut,7104,aut
19.0,1.3234623309499978,Fz+Pz,7104 aut,7104,aut
19.5,1.0916422649066155,Fz+Pz,7104 aut,7104,aut
20.0,1.0427136654909035,Fz+Pz,7104 aut,7104,aut
20.5,1.1278884685990056,Fz+Pz,7104 aut,7104,aut
21.0,1.1380679093741028,Fz+Pz,7104 aut,7104,aut
21.5,1.1555469886448138,Fz+Pz,7104 aut,7104,aut
22.0,1.1769991835983427,Fz+Pz,7104 aut,7104,aut
22.5,1.050231819009561,Fz+Pz,7104 aut,7104,aut
23.0,0.9861323364718961,Fz+Pz,7104 aut,7104,aut
23.5,1.060160065217917,Fz+Pz,7104 aut,7104,aut
24.0,1.0385072020076713,Fz+Pz,7104 aut,7104,aut
24.5,1.0685531194389197,Fz+Pz,7104 aut,7104,aut
25.0,0.9536640034969788,Fz+Pz,7104 aut,7104,aut
25.5,0.9504359638080045,Fz+Pz,7104 aut,7104,aut
26.0,0.9811790508187848,Fz+Pz,7104 aut,7104,aut
26.5,0.9316926278604598,Fz+Pz,7104 aut,7104,aut
27.0,0.876355092541249,Fz+Pz,7104 aut,7104,aut
27.5,0.8412642962409074,Fz+Pz,7104 aut,7104,aut
28.0,0.8118199123978345,Fz+Pz,7104 aut,7104,aut
28.5,0.8165667658793736,Fz+Pz,7104 aut,7104,aut
29.0,0.745519283711476,Fz+Pz,7104 aut,7104,aut
29.5,0.7249298360661949,Fz+Pz,7104 aut,7104,aut
30.0,0.7239324418636632,Fz+Pz,7104 aut,7104,aut
30.5,0.723304524135423,Fz+Pz,7104 aut,7104,aut
31.0,0.7324372411374591,Fz+Pz,7104 aut,7104,aut
31.5,0.7169952791047518,Fz+Pz,7104 aut,7104,aut
32.0,0.7000025439063207,Fz+Pz,7104 aut,7104,aut
32.5,0.6797522172604735,Fz+Pz,7104 aut,7104,aut
33.0,0.6673394516424368,Fz+Pz,7104 aut,7104,aut
